delivery_person_age,delivery_person_ratings,restaurant_latitude,restaurant_longitude,delivery_location_latitude,delivery_location_longitude,time_orderd,time_order_picked,weatherconditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city,time_takenmin,pickup_delay_min,distance_km,order_hour,is_peak_hour,traffic_score,weather_score,vehicle_electric_scooter,vehicle_motorcycle,vehicle_scooter,city_metropolitian,city_nan,city_semi-urban,city_urban,order_buffet,order_drinks,order_meal,order_snack,is_multi_delivery,experience_score
35,4.9,13.027018,80.254791,13.087018,80.314791,1900-01-01 18:40:21,1900-01-01 18:48:51,stormy,medium,1,buffet,scooter,1.0,no,metropolitian,29,8.5,9.314030628227469,18,0,2,4,False,False,True,True,False,False,False,True,False,False,False,1,171.5
37,4.7,18.927584,72.832585,18.937584,72.842585,1900-01-01 11:16:30,1900-01-01 11:23:25,fog,high,2,meal,electric_scooter,1.0,no,metropolitian,31,6.916666666666667,1.5305886485689215,11,0,3,3,True,False,False,True,False,False,False,False,False,True,False,1,173.9
29,4.6,10.994136,76.963303,11.044136,77.013303,1900-01-01 20:11:28,1900-01-01 20:26:26,windy,jam,2,buffet,scooter,1.0,no,metropolitian,20,14.966666666666667,7.790525266841116,20,1,4,2,False,False,True,True,False,False,False,True,False,False,False,1,133.39999999999998
20,4.6,12.3085,76.665808,12.3185,76.675808,1900-01-01 09:50:41,1900-01-01 10:00:50,sandstorms,low,2,snack,electric_scooter,0.0,no,urban,10,10.15,1.554551173299148,9,0,1,5,True,False,False,False,False,False,True,False,False,False,True,0,92.0
36,4.3,21.173343,72.792731,21.283343,72.902731,1900-01-01 20:36:11,1900-01-01 20:53:03,stormy,jam,2,buffet,scooter,1.0,no,urban,38,16.866666666666667,16.721296009802852,20,1,4,4,False,False,True,False,False,False,True,True,False,False,False,1,154.79999999999998
25,4.9,18.592718,73.773572,18.672718,73.853572,1900-01-01 18:53:23,1900-01-01 18:56:45,windy,medium,1,meal,motorcycle,0.0,no,metropolitian,29,3.3666666666666667,12.255014344808073,18,0,2,2,False,True,False,True,False,False,False,False,False,True,False,0,122.50000000000001
23,5.0,23.214294,77.435361,23.244294,77.465361,1900-01-01 22:35:49,1900-01-01 22:46:19,sandstorms,low,2,meal,scooter,0.0,no,metropolitian,18,10.5,4.530419436025792,22,1,1,5,False,False,True,True,False,False,False,False,False,True,False,0,115.0
28,4.5,22.722634,75.886959,22.752634,75.916959,1900-01-01 21:19:52,1900-01-01 21:23:57,sandstorms,jam,1,snack,motorcycle,1.0,no,metropolitian,17,4.083333333333333,4.537989684962777,21,1,4,5,False,True,False,True,False,False,False,False,False,False,True,1,126.0
37,4.8,19.1093,72.825451,19.1993,72.915451,1900-01-01 18:30:10,1900-01-01 18:46:26,cloudy,medium,2,drinks,electric_scooter,1.0,no,metropolitian,33,16.266666666666666,13.7666169082024,18,0,2,1,True,False,False,True,False,False,False,False,True,False,False,1,177.6
34,4.8,18.546258,73.904337,18.626258,73.984337,1900-01-01 23:39:24,1900-01-01 23:53:47,sunny,low,2,meal,electric_scooter,1.0,no,urban,23,14.383333333333333,12.256597748689702,23,0,1,0,True,False,False,False,False,False,True,False,False,True,False,1,163.2
20,4.6,26.914142,75.805704,26.924142,75.815704,1900-01-01 09:48:00,1900-01-01 10:03:48,cloudy,low,0,snack,motorcycle,1.0,no,metropolitian,16,15.8,1.4897768153108437,9,0,1,1,False,True,False,True,False,False,False,False,False,False,True,1,92.0
20,4.6,17.433809,78.386744,17.473809,78.426744,1900-01-01 14:39:30,1900-01-01 14:49:46,stormy,high,2,buffet,electric_scooter,1.0,no,metropolitian,16,10.266666666666667,6.147038743531219,14,1,3,4,True,False,False,True,False,False,False,True,False,False,False,1,92.0
35,4.9,22.727021,75.884167,22.797021,75.954167,1900-01-01 19:30:13,1900-01-01 19:37:42,cloudy,jam,1,snack,motorcycle,3.0,yes,metropolitian,49,7.483333333333333,10.587773645835737,19,1,4,1,False,True,False,True,False,False,False,False,False,False,True,1,171.5
21,5.0,30.893081,75.821495,31.003081,75.931495,1900-01-01 20:12:10,1900-01-01 20:17:53,cloudy,jam,2,snack,scooter,2.0,no,metropolitian,37,5.716666666666667,16.113665369962735,20,1,4,1,False,False,True,True,False,False,False,False,False,False,True,1,105.0
34,4.7,12.906229,77.596791,12.966229,77.656791,1900-01-01 22:59:16,1900-01-01 23:14:37,sunny,low,2,drinks,scooter,1.0,no,metropolitian,14,15.35,9.316238098535816,22,1,1,0,False,False,True,True,False,False,False,False,True,False,False,1,159.8
22,4.6,13.026279,80.174568,13.046279,80.194568,1900-01-01 11:29:24,1900-01-01 11:30:11,stormy,high,0,snack,motorcycle,0.0,no,metropolitian,22,0.7833333333333333,3.1048037532854202,11,0,3,4,False,True,False,True,False,False,False,False,False,False,True,0,101.19999999999999
27,4.9,19.12663,72.829976,19.19663,72.899976,1900-01-01 17:50:08,1900-01-01 17:52:56,windy,medium,1,snack,scooter,1.0,no,metropolitian,15,2.8,10.707144604561766,17,0,2,2,False,False,True,True,False,False,False,False,False,False,True,1,132.3
35,4.9,19.221315,72.862381,19.331315,72.972381,1900-01-01 22:42:07,1900-01-01 22:53:12,cloudy,low,1,drinks,motorcycle,1.0,no,urban,25,11.083333333333334,16.819978764211022,22,1,1,1,False,True,False,False,False,False,True,False,True,False,False,1,171.5
30,4.6,22.725835,75.887648,22.735835,75.897648,1900-01-01 09:37:42,1900-01-01 09:41:57,sandstorms,low,2,buffet,motorcycle,1.0,no,urban,23,4.25,1.5126978119723455,9,0,1,5,False,True,False,False,False,False,True,True,False,False,False,1,138.0
36,4.7,26.911927,75.797282,27.041927,75.927282,1900-01-01 22:31:26,1900-01-01 22:44:49,fog,low,0,meal,motorcycle,1.0,no,metropolitian,42,13.383333333333333,19.36269866793402,22,1,1,3,False,True,False,True,False,False,False,False,False,True,False,1,169.20000000000002
39,4.2,22.311358,73.164798,22.401358,73.254798,1900-01-01 19:49:55,1900-01-01 20:01:52,windy,jam,2,buffet,motorcycle,0.0,no,metropolitian,43,11.95,13.63129313218795,19,1,4,2,False,True,False,True,False,False,False,True,False,False,False,0,163.8
23,4.6,12.311072,76.654878,12.351072,76.694878,1900-01-01 12:40:09,1900-01-01 12:53:25,sunny,high,2,snack,scooter,0.0,no,metropolitian,16,13.266666666666667,6.218001190187312,12,1,3,0,False,False,True,True,False,False,False,False,False,False,True,0,105.8
39,4.7,18.592718,73.773572,18.682718,73.863572,1900-01-01 19:52:48,1900-01-01 19:56:13,stormy,jam,0,snack,motorcycle,2.0,yes,metropolitian,44,3.4166666666666665,13.786698988714315,19,1,4,4,False,True,False,True,False,False,False,False,False,False,True,1,183.3
36,5.0,18.56245,73.916619,18.59245,73.946619,1900-01-01 19:15:45,1900-01-01 19:29:46,windy,jam,2,snack,scooter,1.0,no,metropolitian,27,14.016666666666667,4.596336792439127,19,1,4,2,False,False,True,True,False,False,False,False,False,False,True,1,180.0
39,4.7,26.473698,80.352677,26.513698,80.392677,1900-01-01 16:11:17,1900-01-01 16:24:30,sandstorms,medium,2,snack,scooter,1.0,no,metropolitian,29,13.216666666666667,5.968995503545939,16,0,2,5,False,False,True,True,False,False,False,False,False,False,True,1,183.3
31,4.7,21.186884,72.793616,21.206884,72.813616,1900-01-01 08:27:14,1900-01-01 08:37:39,fog,low,1,drinks,motorcycle,1.0,no,metropolitian,18,10.416666666666666,3.040537241644738,8,0,1,3,False,True,False,True,False,False,False,False,True,False,False,1,145.70000000000002
34,5.0,26.846156,75.8023,26.886156,75.8423,1900-01-01 15:11:05,1900-01-01 15:29:44,windy,medium,1,drinks,scooter,0.0,no,metropolitian,31,18.65,5.960345509793814,15,0,2,2,False,False,True,True,False,False,False,False,True,False,False,0,170.0
33,4.7,19.131141,72.813074,19.21114,72.893074,1900-01-01 18:31:11,1900-01-01 18:36:30,sunny,medium,1,snack,scooter,1.0,no,metropolitian,25,5.316666666666666,12.23632280989138,18,0,2,0,False,False,True,True,False,False,False,False,False,False,True,1,155.1
29,4.8,15.576683,73.75575,15.606683,73.78575,1900-01-01 18:40:17,1900-01-01 18:51:53,cloudy,medium,0,meal,motorcycle,1.0,no,metropolitian,22,11.6,4.631614484188036,18,0,2,1,False,True,False,True,False,False,False,False,False,True,False,1,139.2
33,3.6,21.186884,72.793616,21.296884,72.903616,1900-01-01 22:38:39,1900-01-01 22:45:57,fog,low,2,snack,scooter,2.0,no,metropolitian,38,7.3,16.720582121840994,22,1,1,3,False,False,True,True,False,False,False,False,False,False,True,1,118.8
22,4.3,26.921411,75.793604,27.001411,75.873604,1900-01-01 19:54:46,1900-01-01 20:04:39,fog,jam,1,meal,scooter,1.0,no,metropolitian,43,9.883333333333333,11.916235157218114,19,1,4,3,False,False,True,True,False,False,False,False,False,True,False,1,94.6
22,4.9,17.424114,78.347554,17.474114,78.397554,1900-01-01 19:47:52,1900-01-01 19:55:40,fog,jam,2,meal,scooter,0.0,no,urban,20,7.8,7.683892680377846,19,1,4,3,False,False,True,False,False,False,True,False,False,True,False,0,107.80000000000001
26,4.0,13.049645,80.242268,13.159645,80.352268,1900-01-01 19:51:33,1900-01-01 20:05:12,windy,jam,0,drinks,motorcycle,2.0,no,metropolitian,38,13.65,17.07411611001929,19,1,4,2,False,True,False,True,False,False,False,False,True,False,False,1,104.0
26,4.8,13.044694,80.26147,13.064694,80.28147,1900-01-01 11:39:57,1900-01-01 11:43:13,windy,high,1,meal,motorcycle,0.0,no,metropolitian,27,3.2666666666666666,3.1046911695396355,11,0,3,2,False,True,False,True,False,False,False,False,False,True,False,0,124.8
23,4.9,12.970324,77.645748,13.000324,77.675748,1900-01-01 18:13:14,1900-01-01 18:28:08,sunny,medium,2,buffet,motorcycle,1.0,no,urban,18,14.9,4.657671710225091,18,0,2,0,False,True,False,False,False,False,True,True,False,False,False,1,112.7
21,4.5,12.972161,77.596014,13.042161,77.666014,1900-01-01 22:48:47,1900-01-01 22:51:19,cloudy,low,0,snack,motorcycle,0.0,no,metropolitian,21,2.533333333333333,10.86743475093766,22,1,1,1,False,True,False,True,False,False,False,False,False,False,True,0,94.5
34,4.5,25.449872,81.836167,25.539872,81.926167,1900-01-01 17:33:02,1900-01-01 17:48:19,cloudy,medium,0,meal,motorcycle,1.0,no,metropolitian,47,15.283333333333333,13.481351232318184,17,0,2,1,False,True,False,True,False,False,False,False,False,True,False,1,153.0
22,4.8,27.160832,78.011608,27.290832,78.141608,1900-01-01 20:23:27,1900-01-01 20:25:50,windy,jam,1,meal,scooter,0.0,no,metropolitian,24,2.3833333333333333,19.34367674754589,20,1,4,2,False,False,True,True,False,False,False,False,False,True,False,0,105.6
37,4.1,12.299524,76.64262,12.389524,76.73262,1900-01-01 19:04:52,1900-01-01 19:06:15,stormy,medium,0,buffet,motorcycle,1.0,no,metropolitian,49,1.3833333333333333,13.990151177257284,19,1,2,4,False,True,False,True,False,False,False,True,False,False,False,1,151.7
24,4.7,21.186608,72.794136,21.226608,72.834136,1900-01-01 16:46:02,1900-01-01 16:59:22,sandstorms,medium,0,meal,motorcycle,1.0,no,metropolitian,26,13.333333333333334,6.080888252609413,16,0,2,5,False,True,False,True,False,False,False,False,False,True,False,1,112.80000000000001
38,4.2,18.927584,72.832585,18.997584,72.902585,1900-01-01 19:49:34,1900-01-01 20:02:24,sunny,jam,2,drinks,scooter,1.0,no,metropolitian,31,12.833333333333334,10.713210764297369,19,1,4,0,False,False,True,True,False,False,False,False,True,False,False,1,159.6
22,4.8,11.003008,76.97544,11.063009,77.03544,1900-01-01 21:15:29,1900-01-01 21:19:17,stormy,jam,1,drinks,motorcycle,0.0,no,nan,11,3.8,9.3484931901067,21,1,4,4,False,True,False,False,True,False,False,False,True,False,False,0,105.6
38,4.9,23.353783,85.326967,23.423783,85.396967,1900-01-01 18:25:48,1900-01-01 18:43:07,sandstorms,medium,0,meal,motorcycle,1.0,no,metropolitian,30,17.316666666666666,10.565179206181494,18,0,2,5,False,True,False,True,False,False,False,False,False,True,False,1,186.20000000000002
29,4.5,17.450851,78.379347,17.460851,78.389347,1900-01-01 10:42:05,1900-01-01 10:52:33,windy,low,0,meal,motorcycle,1.0,no,metropolitian,25,10.466666666666667,1.5367515001851497,10,0,1,2,False,True,False,True,False,False,False,False,False,True,False,1,130.5
23,4.7,23.355164,85.324097,23.415164,85.384097,1900-01-01 20:44:24,1900-01-01 20:58:27,stormy,jam,2,meal,motorcycle,0.0,no,metropolitian,21,14.05,9.05598111792485,20,1,4,4,False,True,False,True,False,False,False,False,False,True,False,0,108.10000000000001
36,5.0,12.972532,77.608179,13.002532,77.638179,1900-01-01 17:31:25,1900-01-01 17:47:13,fog,medium,2,meal,electric_scooter,0.0,no,metropolitian,19,15.8,4.657651549280557,17,0,2,3,True,False,False,True,False,False,False,False,False,True,False,0,180.0
24,4.7,26.913987,75.752891,26.923987,75.762891,1900-01-01 11:36:07,1900-01-01 11:40:29,sandstorms,high,0,buffet,motorcycle,1.0,no,metropolitian,27,4.366666666666666,1.4897777216510129,11,0,3,5,False,True,False,True,False,False,False,True,False,False,False,1,112.80000000000001
35,4.6,22.307898,73.167788,22.317898,73.177788,1900-01-01 09:47:29,1900-01-01 09:51:02,fog,low,0,snack,motorcycle,0.0,no,urban,21,3.55,1.5148058859286486,9,0,1,3,False,True,False,False,False,False,True,False,False,False,True,0,161.0
29,4.8,17.426228,78.407495,17.446228,78.427495,1900-01-01 10:54:42,1900-01-01 11:02:30,cloudy,low,1,drinks,motorcycle,0.0,no,urban,19,7.8,3.0736606152902097,10,0,1,1,False,True,False,False,False,False,True,False,True,False,False,0,139.2
37,4.5,26.846156,75.8023,26.906156,75.8623,1900-01-01 20:50:42,1900-01-01 20:55:40,stormy,jam,1,buffet,motorcycle,1.0,no,metropolitian,28,4.966666666666667,8.94016771984085,20,1,4,4,False,True,False,True,False,False,False,True,False,False,False,1,166.5
39,4.6,17.430448,78.418213,17.490448,78.478213,1900-01-01 19:11:12,1900-01-01 19:27:03,stormy,jam,2,buffet,scooter,0.0,no,metropolitian,30,15.85,9.220397882984454,19,1,4,4,False,False,True,True,False,False,False,True,False,False,False,0,179.39999999999998
25,3.5,10.96185,76.971082,11.03185,77.041082,1900-01-01 22:11:54,1900-01-01 22:25:54,sunny,low,1,buffet,scooter,1.0,no,metropolitian,41,14.0,10.90714015156803,22,1,1,0,False,False,True,True,False,False,False,True,False,False,False,1,87.5
31,4.9,22.753839,75.897429,22.883838,76.027429,1900-01-01 23:43:54,1900-01-01 23:55:54,stormy,low,0,buffet,motorcycle,1.0,no,metropolitian,21,12.0,19.65916037097808,23,0,1,4,False,True,False,True,False,False,False,True,False,False,False,1,151.9
38,4.8,22.310237,73.158921,22.370237,73.218921,1900-01-01 19:25:46,1900-01-01 19:42:08,cloudy,jam,0,meal,motorcycle,1.0,no,metropolitian,30,16.366666666666667,9.088013799330726,19,1,4,1,False,True,False,True,False,False,False,False,False,True,False,1,182.4
32,4.5,12.935662,77.61413,12.945662,77.62413,1900-01-01 09:42:03,1900-01-01 09:47:07,stormy,low,0,meal,motorcycle,1.0,no,metropolitian,30,5.066666666666666,1.552692945660692,9,0,1,4,False,True,False,True,False,False,False,False,False,True,False,1,144.0
35,5.0,18.51421,73.838429,18.52421,73.848429,1900-01-01 11:53:43,1900-01-01 11:58:37,sandstorms,high,2,meal,motorcycle,1.0,no,metropolitian,26,4.9,1.532359644488455,11,0,3,5,False,True,False,True,False,False,False,False,False,True,False,1,175.0
29,4.9,15.561295,73.749478,15.581295,73.769478,1900-01-01 09:56:51,1900-01-01 10:07:46,sunny,low,2,meal,scooter,1.0,no,urban,17,10.916666666666666,3.08789046683249,9,0,1,0,False,False,True,False,False,False,True,False,False,True,False,1,142.10000000000002
21,5.0,12.3085,76.665808,12.3385,76.695808,1900-01-01 22:57:39,1900-01-01 23:05:42,windy,low,2,meal,motorcycle,1.0,no,metropolitian,13,8.05,4.663566689152346,22,1,1,2,False,True,False,True,False,False,False,False,False,True,False,1,105.0
39,4.0,26.481547,80.299775,26.511547,80.329775,1900-01-01 20:26:09,1900-01-01 20:42:26,fog,jam,2,buffet,electric_scooter,1.0,no,metropolitian,37,16.283333333333335,4.476697312291878,20,1,4,3,True,False,False,True,False,False,False,True,False,False,False,1,156.0
37,5.0,22.75004,75.902847,22.86004,76.012847,1900-01-01 23:16:13,1900-01-01 23:21:14,sandstorms,low,0,buffet,motorcycle,1.0,no,metropolitian,27,5.016666666666667,16.635518179510296,23,0,1,5,False,True,False,True,False,False,False,True,False,False,False,1,185.0
27,4.5,17.428294,78.404423,17.468294,78.444423,1900-01-01 12:22:07,1900-01-01 12:32:37,fog,high,0,meal,motorcycle,0.0,no,urban,29,10.5,6.14712736591018,12,1,3,3,False,True,False,False,False,False,True,False,False,True,False,0,121.5
35,4.1,22.310526,73.170937,22.320526,73.180937,1900-01-01 10:35:20,1900-01-01 10:48:59,sandstorms,low,0,meal,motorcycle,0.0,no,metropolitian,31,13.65,1.5147927355659148,10,0,1,5,False,True,False,True,False,False,False,False,False,True,False,0,143.5
36,4.7,19.103249,72.846749,19.173249,72.916749,1900-01-01 18:54:44,1900-01-01 18:59:55,cloudy,medium,2,snack,scooter,1.0,no,metropolitian,38,5.183333333333334,10.707860128480785,18,0,2,1,False,False,True,True,False,False,False,False,False,False,True,1,169.20000000000002
26,4.8,26.913987,75.752891,27.003987,75.842891,1900-01-01 20:38:29,1900-01-01 20:50:19,sunny,jam,0,drinks,motorcycle,1.0,no,metropolitian,21,11.833333333333334,13.40589201844482,20,1,4,0,False,True,False,True,False,False,False,False,True,False,False,1,124.8
20,4.9,26.892312,75.806896,26.932312,75.846896,1900-01-01 13:00:17,1900-01-01 13:16:04,windy,high,0,drinks,motorcycle,0.0,no,metropolitian,39,15.783333333333333,5.9592668959195505,13,1,3,2,False,True,False,True,False,False,False,False,True,False,False,0,98.0
21,4.1,22.31279,73.170283,22.32279,73.180283,1900-01-01 12:05:13,1900-01-01 12:14:36,fog,high,1,snack,scooter,1.0,no,metropolitian,31,9.383333333333333,1.5147814055668367,12,1,3,3,False,False,True,True,False,False,False,False,False,False,True,1,86.1
36,5.0,11.003008,76.97544,11.053009,77.02544,1900-01-01 19:53:06,1900-01-01 20:08:52,fog,jam,1,drinks,motorcycle,1.0,no,metropolitian,33,15.766666666666667,7.7904893047693555,19,1,4,3,False,True,False,True,False,False,False,False,True,False,False,1,180.0
25,4.7,30.335259,78.053162,30.385259,78.103162,1900-01-01 18:43:58,1900-01-01 18:45:45,cloudy,medium,2,meal,electric_scooter,0.0,no,metropolitian,13,1.7833333333333334,7.343359922275272,18,0,2,1,True,False,False,True,False,False,False,False,False,True,False,0,117.5
30,4.8,26.891191,75.802083,26.951191,75.862083,1900-01-01 18:16:43,1900-01-01 18:21:19,sandstorms,medium,2,snack,scooter,0.0,no,metropolitian,32,4.6,8.938588654178862,18,0,2,5,False,False,True,True,False,False,False,False,False,False,True,0,144.0
23,4.6,21.173493,72.801953,21.213493,72.841953,1900-01-01 13:34:53,1900-01-01 13:48:21,windy,high,1,meal,scooter,1.0,no,metropolitian,17,13.466666666666667,6.081139317039227,13,1,3,2,False,False,True,True,False,False,False,False,False,True,False,1,105.8
33,4.8,18.569156,73.774723,18.629156,73.834723,1900-01-01 22:28:08,1900-01-01 22:42:48,stormy,low,1,snack,scooter,0.0,no,metropolitian,21,14.666666666666666,9.1921191213112,22,1,1,4,False,False,True,True,False,False,False,False,False,False,True,0,158.4
35,4.8,26.90294,75.793007,26.98294,75.873007,1900-01-01 19:58:35,1900-01-01 20:14:40,cloudy,jam,1,snack,motorcycle,1.0,no,metropolitian,44,16.083333333333332,11.917100051488175,19,1,4,1,False,True,False,True,False,False,False,False,False,False,True,1,168.0
26,4.5,12.975996,80.221898,13.025996,80.271898,1900-01-01 19:55:55,1900-01-01 20:10:01,windy,jam,2,drinks,scooter,1.0,no,metropolitian,18,14.1,7.762547474464038,19,1,4,2,False,False,True,True,False,False,False,False,True,False,False,1,117.0
23,4.6,23.354422,85.3329,23.484422,85.4629,1900-01-01 23:02:48,1900-01-01 23:09:14,sandstorms,low,1,meal,motorcycle,1.0,no,metropolitian,19,6.433333333333334,19.618968653878404,23,0,1,5,False,True,False,True,False,False,False,False,False,True,False,1,105.8
34,5.0,13.091809,80.219104,13.161809,80.289104,1900-01-01 20:10:56,1900-01-01 20:25:13,sunny,jam,0,drinks,motorcycle,0.0,no,metropolitian,30,14.283333333333333,10.86487049885657,20,1,4,0,False,True,False,True,False,False,False,False,True,False,False,0,170.0
21,4.2,19.221315,72.862381,19.241315,72.882381,1900-01-01 11:14:37,1900-01-01 11:16:15,stormy,high,0,buffet,motorcycle,1.0,no,urban,32,1.6333333333333333,3.058573658857584,11,0,3,4,False,True,False,False,False,False,True,True,False,False,False,1,88.2
34,4.9,21.149834,72.778666,21.179834,72.808666,1900-01-01 23:15:11,1900-01-01 23:20:02,sandstorms,low,2,drinks,electric_scooter,0.0,no,metropolitian,22,4.85,4.561265632840908,23,0,1,5,True,False,False,True,False,False,False,False,True,False,False,0,166.60000000000002
33,4.9,23.359033,85.325347,23.419033,85.385347,1900-01-01 22:53:56,1900-01-01 23:05:13,fog,low,2,meal,scooter,0.0,no,nan,16,11.283333333333333,9.055860194305815,22,1,1,3,False,False,True,False,True,False,False,False,False,True,False,0,161.70000000000002
28,4.6,12.975996,80.221898,13.025996,80.271898,1900-01-01 19:31:18,1900-01-01 19:46:57,stormy,jam,1,drinks,scooter,1.0,no,urban,27,15.65,7.762547474464038,19,1,4,4,False,False,True,False,False,False,True,False,True,False,False,1,128.79999999999998
35,4.8,10.96185,76.971082,10.99185,77.001082,1900-01-01 22:47:32,1900-01-01 22:57:17,sunny,low,2,snack,scooter,0.0,no,metropolitian,14,9.75,4.674644234402064,22,1,1,0,False,False,True,True,False,False,False,False,False,False,True,0,168.0
25,4.8,17.433809,78.386744,17.513809,78.466744,1900-01-01 19:26:10,1900-01-01 19:35:07,sunny,jam,0,snack,motorcycle,1.0,no,metropolitian,30,8.95,12.293433786974466,19,1,4,0,False,True,False,True,False,False,False,False,False,False,True,1,120.0
34,4.4,12.979096,77.640625,13.009096,77.670625,1900-01-01 19:38:11,1900-01-01 19:42:18,stormy,jam,0,snack,motorcycle,1.0,no,metropolitian,32,4.116666666666666,4.657591594951663,19,1,4,4,False,True,False,True,False,False,False,False,False,False,True,1,149.60000000000002
33,5.0,12.949934,77.699386,12.989934,77.739386,1900-01-01 16:46:31,1900-01-01 17:03:12,fog,medium,1,snack,motorcycle,1.0,no,metropolitian,16,16.683333333333334,6.2104161583770905,16,0,2,3,False,True,False,True,False,False,False,False,False,False,True,1,165.0
39,4.7,30.361281,78.068022,30.471281,78.178022,1900-01-01 20:41:46,1900-01-01 20:45:24,stormy,jam,0,buffet,motorcycle,3.0,no,metropolitian,45,3.6333333333333333,16.15143830673367,20,1,4,4,False,True,False,True,False,False,False,True,False,False,False,1,183.3
33,4.6,23.359194,85.325447,23.449194,85.415447,1900-01-01 18:33:25,1900-01-01 18:41:05,sandstorms,medium,0,buffet,motorcycle,0.0,no,metropolitian,30,7.666666666666667,13.583078662316938,18,0,2,5,False,True,False,True,False,False,False,True,False,False,False,0,151.79999999999998
21,4.8,12.304569,76.643622,12.394569,76.733622,1900-01-01 23:04:31,1900-01-01 23:06:29,stormy,low,2,snack,scooter,0.0,no,urban,14,1.9666666666666666,13.990019508058005,23,0,1,4,False,False,True,False,False,False,True,False,False,False,True,0,100.8
36,4.7,30.899992,75.831338,31.029992,75.961338,1900-01-01 23:28:34,1900-01-01 23:32:59,fog,low,2,drinks,motorcycle,0.0,no,metropolitian,27,4.416666666666667,19.041992897398593,23,0,1,3,False,True,False,True,False,False,False,False,True,False,False,0,169.20000000000002
31,4.9,23.353783,85.326967,23.413783,85.386967,1900-01-01 21:19:58,1900-01-01 21:31:27,sandstorms,jam,0,meal,motorcycle,1.0,no,metropolitian,35,11.483333333333333,9.056024276265703,21,1,4,5,False,True,False,True,False,False,False,False,False,True,False,1,151.9
27,4.7,11.022169,76.999594,11.032169,77.009594,1900-01-01 08:40:25,1900-01-01 08:46:14,windy,low,2,snack,scooter,0.0,no,urban,19,5.816666666666666,1.5580841994909265,8,0,1,2,False,False,True,False,False,False,True,False,False,False,True,0,126.9
35,4.4,19.003517,72.82765,19.093517,72.91765,1900-01-01 17:20:44,1900-01-01 17:31:39,windy,medium,1,drinks,motorcycle,1.0,no,urban,35,10.916666666666666,13.770769583770821,17,0,2,2,False,True,False,False,False,False,True,False,True,False,False,1,154.0
38,4.7,22.761593,75.886362,22.871593,75.996362,1900-01-01 23:15:23,1900-01-01 23:24:57,fog,low,1,snack,motorcycle,0.0,no,metropolitian,26,9.566666666666666,16.634870118211385,23,0,1,3,False,True,False,True,False,False,False,False,False,False,True,0,178.6
20,4.8,26.88842,75.800689,26.95842,75.870689,1900-01-01 18:45:41,1900-01-01 19:00:00,sunny,medium,2,buffet,electric_scooter,0.0,no,metropolitian,12,14.316666666666666,10.428262034058,18,0,2,0,True,False,False,True,False,False,False,True,False,False,False,0,96.0
20,4.7,22.32,73.17,22.35,73.2,1900-01-01 18:37:29,1900-01-01 18:54:12,sandstorms,medium,0,meal,motorcycle,0.0,no,metropolitian,21,16.716666666666665,4.5440857063035835,18,0,2,5,False,True,False,True,False,False,False,False,False,True,False,0,94.0
35,4.0,23.371292,85.327872,23.411292,85.367872,1900-01-01 13:22:49,1900-01-01 13:32:06,sandstorms,high,1,buffet,motorcycle,1.0,no,metropolitian,31,9.283333333333333,6.037193175495113,13,1,3,5,False,True,False,True,False,False,False,True,False,False,False,1,140.0
23,4.8,13.027018,80.254791,13.107018,80.334791,1900-01-01 21:29:24,1900-01-01 21:41:05,fog,jam,0,buffet,motorcycle,2.0,no,metropolitian,48,11.683333333333334,12.418462399626803,21,1,4,3,False,True,False,True,False,False,False,True,False,False,False,1,110.39999999999999
22,4.5,22.745049,75.892471,22.855049,76.002471,1900-01-01 00:04:41,1900-01-01 00:12:57,stormy,low,1,snack,motorcycle,1.0,no,metropolitian,19,8.266666666666667,16.635798060903895,0,0,1,4,False,True,False,True,False,False,False,False,False,False,True,1,99.0
39,4.4,22.753839,75.897429,22.783839,75.927429,1900-01-01 17:35:00,1900-01-01 17:43:38,sandstorms,medium,0,buffet,motorcycle,1.0,no,metropolitian,34,8.633333333333333,4.537513326842027,17,0,2,5,False,True,False,True,False,False,False,True,False,False,False,1,171.60000000000002
30,4.6,23.357804,85.325146,23.397804,85.365146,1900-01-01 15:28:34,1900-01-01 15:39:40,sunny,medium,2,buffet,electric_scooter,0.0,no,metropolitian,22,11.1,6.037474189823589,15,0,2,0,True,False,False,True,False,False,False,True,False,False,False,0,138.0
27,5.0,23.371292,85.327872,23.451292,85.407872,1900-01-01 23:53:26,1900-01-01 23:56:44,stormy,low,2,meal,motorcycle,0.0,no,metropolitian,17,3.3,12.073551890748877,23,0,1,4,False,True,False,True,False,False,False,False,False,True,False,0,135.0
25,4.7,21.175104,72.804342,21.195104,72.824342,1900-01-01 09:19:43,1900-01-01 09:21:17,fog,low,1,drinks,motorcycle,0.0,no,urban,13,1.5666666666666667,3.040649953439087,9,0,1,3,False,True,False,False,False,False,True,False,True,False,False,0,117.5
32,4.8,17.430448,78.418213,17.500448,78.488213,1900-01-01 17:18:18,1900-01-01 17:27:36,sunny,medium,0,drinks,motorcycle,1.0,no,urban,28,9.3,10.756990051436178,17,0,2,0,False,True,False,False,False,False,True,False,True,False,False,1,153.6
